chunk_id,doc_id,chunk_type,asset_type,fault_type,slot_key,content,keywords,source_ref,priority,version
C000247,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘拉杆拉脱故障-应对措施存在绝缘拉杆拉脱故障-安全风险,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000248,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,绝缘拉杆拉脱故障-应对措施需要绝缘拉杆拉脱故障-应急资源,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000249,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,本体绝缘与支撑结构故障包含基础支架失稳故障,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000250,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,基础支架失稳故障起因于基础支架失稳故障-故障原因,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000251,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,precursor,基础支架失稳故障-故障原因表现基础支架失稳故障-故障现象,断路器|本体绝缘与支撑结构故障|precursor,关系_links.xlsx,4,20260410
C000252,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,基础支架失稳故障处置基础支架失稳故障-应对措施,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000253,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_consequence,基础支架失稳故障-故障后果,断路器|本体绝缘与支撑结构故障|fault_consequence,关系_links.xlsx,5,20260410
C000254,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,基础支架失稳故障-应对措施存在基础支架失稳故障-安全风险,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000255,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,knowledge_fact,基础支架失稳故障-应对措施需要基础支架失稳故障-应急资源,断路器|本体绝缘与支撑结构故障|knowledge_fact,关系_links.xlsx,2,20260410
C000256,BRK_PLAN_20260410,slot_fact,断路器,合分闸操作故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|合分闸操作故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000257,BRK_PLAN_20260410,slot_fact,断路器,导电回路与开断故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|导电回路与开断故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000258,BRK_PLAN_20260410,slot_fact,断路器,操作能源与控制回路故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|操作能源与控制回路故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000259,BRK_PLAN_20260410,slot_fact,断路器,操动机构与机械传动故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|操动机构与机械传动故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000260,BRK_PLAN_20260410,slot_fact,断路器,本体绝缘与支撑结构故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|本体绝缘与支撑结构故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000261,BRK_PLAN_20260410,slot_fact,断路器,灭弧与介质状态故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|灭弧与介质状态故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000262,BRK_PLAN_20260410,slot_fact,断路器,继电保护与测量二次回路故障,fault_object,高压断路器本体及其相关灭弧室、绝缘结构、操动机构,断路器|继电保护与测量二次回路故障|fault_object,节点_nodes.xlsx|圈子_groups.xlsx,4,20260410
C000263,BRK_PLAN_20260410,action_step,断路器,合分闸操作故障,action_steps,[1] 立即确认合分闸操作故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|合分闸操作故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000264,BRK_PLAN_20260410,action_step,断路器,合分闸操作故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止合分闸操作故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|合分闸操作故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000265,BRK_PLAN_20260410,action_step,断路器,合分闸操作故障,action_steps,[3] 组织抢修组处理合分闸操作故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|合分闸操作故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000266,BRK_PLAN_20260410,action_step,断路器,合分闸操作故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证合分闸操作故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|合分闸操作故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000267,BRK_PLAN_20260410,action_step,断路器,合分闸操作故障,action_steps,[5] 完成合分闸操作故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|合分闸操作故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000268,BRK_PLAN_20260410,action_step,断路器,导电回路与开断故障,action_steps,[1] 立即确认导电回路与开断故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|导电回路与开断故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000269,BRK_PLAN_20260410,action_step,断路器,导电回路与开断故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止导电回路与开断故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|导电回路与开断故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000270,BRK_PLAN_20260410,action_step,断路器,导电回路与开断故障,action_steps,[3] 组织抢修组处理导电回路与开断故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|导电回路与开断故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000271,BRK_PLAN_20260410,action_step,断路器,导电回路与开断故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证导电回路与开断故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|导电回路与开断故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000272,BRK_PLAN_20260410,action_step,断路器,导电回路与开断故障,action_steps,[5] 完成导电回路与开断故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|导电回路与开断故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000273,BRK_PLAN_20260410,action_step,断路器,操作能源与控制回路故障,action_steps,[1] 立即确认操作能源与控制回路故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|操作能源与控制回路故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000274,BRK_PLAN_20260410,action_step,断路器,操作能源与控制回路故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止操作能源与控制回路故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|操作能源与控制回路故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000275,BRK_PLAN_20260410,action_step,断路器,操作能源与控制回路故障,action_steps,[3] 组织抢修组处理操作能源与控制回路故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|操作能源与控制回路故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000276,BRK_PLAN_20260410,action_step,断路器,操作能源与控制回路故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证操作能源与控制回路故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|操作能源与控制回路故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000277,BRK_PLAN_20260410,action_step,断路器,操作能源与控制回路故障,action_steps,[5] 完成操作能源与控制回路故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|操作能源与控制回路故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000278,BRK_PLAN_20260410,action_step,断路器,操动机构与机械传动故障,action_steps,[1] 立即确认操动机构与机械传动故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|操动机构与机械传动故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000279,BRK_PLAN_20260410,action_step,断路器,操动机构与机械传动故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止操动机构与机械传动故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|操动机构与机械传动故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000280,BRK_PLAN_20260410,action_step,断路器,操动机构与机械传动故障,action_steps,[3] 组织抢修组处理操动机构与机械传动故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|操动机构与机械传动故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000281,BRK_PLAN_20260410,action_step,断路器,操动机构与机械传动故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证操动机构与机械传动故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|操动机构与机械传动故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000282,BRK_PLAN_20260410,action_step,断路器,操动机构与机械传动故障,action_steps,[5] 完成操动机构与机械传动故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|操动机构与机械传动故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000283,BRK_PLAN_20260410,action_step,断路器,本体绝缘与支撑结构故障,action_steps,[1] 立即确认本体绝缘与支撑结构故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|本体绝缘与支撑结构故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000284,BRK_PLAN_20260410,action_step,断路器,本体绝缘与支撑结构故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止本体绝缘与支撑结构故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|本体绝缘与支撑结构故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000285,BRK_PLAN_20260410,action_step,断路器,本体绝缘与支撑结构故障,action_steps,[3] 组织抢修组处理本体绝缘与支撑结构故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|本体绝缘与支撑结构故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000286,BRK_PLAN_20260410,action_step,断路器,本体绝缘与支撑结构故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证本体绝缘与支撑结构故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|本体绝缘与支撑结构故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000287,BRK_PLAN_20260410,action_step,断路器,本体绝缘与支撑结构故障,action_steps,[5] 完成本体绝缘与支撑结构故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|本体绝缘与支撑结构故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000288,BRK_PLAN_20260410,action_step,断路器,灭弧与介质状态故障,action_steps,[1] 立即确认灭弧与介质状态故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|灭弧与介质状态故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000289,BRK_PLAN_20260410,action_step,断路器,灭弧与介质状态故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止灭弧与介质状态故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|灭弧与介质状态故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000290,BRK_PLAN_20260410,action_step,断路器,灭弧与介质状态故障,action_steps,[3] 组织抢修组处理灭弧与介质状态故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|灭弧与介质状态故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000291,BRK_PLAN_20260410,action_step,断路器,灭弧与介质状态故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证灭弧与介质状态故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|灭弧与介质状态故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000292,BRK_PLAN_20260410,action_step,断路器,灭弧与介质状态故障,action_steps,[5] 完成灭弧与介质状态故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|灭弧与介质状态故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000293,BRK_PLAN_20260410,action_step,断路器,继电保护与测量二次回路故障,action_steps,[1] 立即确认继电保护与测量二次回路故障影响范围，隔离故障点并设置现场警戒。（安全提示：执行停电与验电流程，严禁带电误操作。）,断路器|继电保护与测量二次回路故障|应急处置|先期控制,plan_actions.csv,5,20260410
C000294,BRK_PLAN_20260410,action_step,断路器,继电保护与测量二次回路故障,action_steps,[2] 按倒闸操作票执行设备隔离，防止继电保护与测量二次回路故障进一步扩展。（安全提示：双人复核关键开关状态并记录。）,断路器|继电保护与测量二次回路故障|应急处置|隔离处置,plan_actions.csv,5,20260410
C000295,BRK_PLAN_20260410,action_step,断路器,继电保护与测量二次回路故障,action_steps,[3] 组织抢修组处理继电保护与测量二次回路故障直接缺陷，恢复关键设备最小可运行能力。（安全提示：优先处理可能引发人身风险的缺陷。）,断路器|继电保护与测量二次回路故障|应急处置|抢修恢复,plan_actions.csv,5,20260410
C000296,BRK_PLAN_20260410,action_step,断路器,继电保护与测量二次回路故障,action_steps,[4] 恢复后连续监测温升、绝缘、动作信号，验证继电保护与测量二次回路故障是否消除。（安全提示：监测期间保留应急队伍待命。）,断路器|继电保护与测量二次回路故障|应急处置|监测验证,plan_actions.csv,5,20260410
C000297,BRK_PLAN_20260410,action_step,断路器,继电保护与测量二次回路故障,action_steps,[5] 完成继电保护与测量二次回路故障处置复盘，更新作业指导书和应急物资清单。（安全提示：形成闭环台账并跟踪整改期限。）,断路器|继电保护与测量二次回路故障|应急处置|复盘改进,plan_actions.csv,5,20260410
C000298,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,应急处置领导小组：组长总经理，副组长副总经理，成员覆盖综合管理、财务、项目、工程、电力运营、安全生产、现场与医疗安监人员。,组织|职责|3.1.1,org_clauses.csv,4,20260410
C000299,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,应急处置办公室设在安全生产部，负责{fault_type}应急管理日常工作。,组织|职责|3.1.2,org_clauses.csv,4,20260410
C000300,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,应急处置工作组包括：抢险救援、安全保卫、交通医疗后勤、新闻发布、技术保障物资、善后处理六类工作组。,组织|职责|3.1.3,org_clauses.csv,4,20260410
C000301,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,领导小组负责启动/解除应急命令、统一指挥{fault_type}处置、上报与外部支援请求。,组织|职责|3.2.1,org_clauses.csv,4,20260410
C000302,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,办公室负责事故报告、措施督办、演练检查、复盘考核与善后协调。,组织|职责|3.2.2,org_clauses.csv,4,20260410
C000303,BRK_PLAN_20260410,org_clause,断路器,通用,org_duty,各工作组按职责执行技术指导、秩序管控、医疗后勤、信息发布、物资供给及善后恢复。,组织|职责|3.2.3,org_clauses.csv,4,20260410
